system:index,.geo
00000000000000000291,"{""type"":""Point"",""coordinates"":[-39.013683695652176,-12.290281894150418]}"
00000000000000000292,"{""type"":""Point"",""coordinates"":[-39.013683695652176,-12.277608913649026]}"
00000000000000000293,"{""type"":""Point"",""coordinates"":[-39.01340760869566,-12.293517548746518]}"
00000000000000000294,"{""type"":""Point"",""coordinates"":[-39.01340760869566,-12.279226740947076]}"
00000000000000000295,"{""type"":""Point"",""coordinates"":[-39.01313152173913,-12.29513537604457]}"
00000000000000000296,"{""type"":""Point"",""coordinates"":[-39.01313152173913,-12.280035654596102]}"
00000000000000000297,"{""type"":""Point"",""coordinates"":[-39.01285543478261,-12.29648356545961]}"
00000000000000000298,"{""type"":""Point"",""coordinates"":[-39.01285543478261,-12.280574930362118]}"
00000000000000000299,"{""type"":""Point"",""coordinates"":[-39.01257934782609,-12.297022841225628]}"
00000000000000000300,"{""type"":""Point"",""coordinates"":[-39.01257934782609,-12.280844568245126]}"
00000000000000000301,"{""type"":""Point"",""coordinates"":[-39.012303260869565,-12.297562116991644]}"
00000000000000000302,"{""type"":""Point"",""coordinates"":[-39.012303260869565,-12.280844568245126]}"
00000000000000000303,"{""type"":""Point"",""coordinates"":[-39.01202717391305,-12.297831754874652]}"
00000000000000000304,"{""type"":""Point"",""coordinates"":[-39.01202717391305,-12.280844568245126]}"
00000000000000000305,"{""type"":""Point"",""coordinates"":[-39.01175108695652,-12.29810139275766]}"
00000000000000000306,"{""type"":""Point"",""coordinates"":[-39.01175108695652,-12.280844568245126]}"
00000000000000000307,"{""type"":""Point"",""coordinates"":[-39.011475000000004,-12.29837103064067]}"
00000000000000000308,"{""type"":""Point"",""coordinates"":[-39.011475000000004,-12.280844568245126]}"
00000000000000000309,"{""type"":""Point"",""coordinates"":[-39.01119891304348,-12.29837103064067]}"
00000000000000000310,"{""type"":""Point"",""coordinates"":[-39.01119891304348,-12.280844568245126]}"
00000000000000000311,"{""type"":""Point"",""coordinates"":[-39.01092282608696,-12.298640668523678]}"
00000000000000000312,"{""type"":""Point"",""coordinates"":[-39.01092282608696,-12.280844568245126]}"
00000000000000000313,"{""type"":""Point"",""coordinates"":[-39.010646739130436,-12.298910306406686]}"
00000000000000000314,"{""type"":""Point"",""coordinates"":[-39.010646739130436,-12.281114206128134]}"
00000000000000000315,"{""type"":""Point"",""coordinates"":[-39.01037065217392,-12.299179944289694]}"
00000000000000000316,"{""type"":""Point"",""coordinates"":[-39.01037065217392,-12.281383844011144]}"
00000000000000000317,"{""type"":""Point"",""coordinates"":[-39.01009456521739,-12.299719220055712]}"
00000000000000000318,"{""type"":""Point"",""coordinates"":[-39.01009456521739,-12.28192311977716]}"
00000000000000000319,"{""type"":""Point"",""coordinates"":[-39.009818478260875,-12.300258495821728]}"
00000000000000000320,"{""type"":""Point"",""coordinates"":[-39.009818478260875,-12.282732033426184]}"
00000000000000000321,"{""type"":""Point"",""coordinates"":[-39.00954239130435,-12.301337047353762]}"
00000000000000000322,"{""type"":""Point"",""coordinates"":[-39.00954239130435,-12.283810584958218]}"
00000000000000000323,"{""type"":""Point"",""coordinates"":[-39.00954239130435,-12.272485793871867]}"
00000000000000000324,"{""type"":""Point"",""coordinates"":[-39.009266304347825,-12.28515877437326]}"
00000000000000000325,"{""type"":""Point"",""coordinates"":[-39.009266304347825,-12.27383398328691]}"
00000000000000000326,"{""type"":""Point"",""coordinates"":[-39.00899021739131,-12.292708635097494]}"
00000000000000000327,"{""type"":""Point"",""coordinates"":[-39.00899021739131,-12.27545181058496]}"
00000000000000000328,"{""type"":""Point"",""coordinates"":[-39.00871413043478,-12.294596100278552]}"
00000000000000000329,"{""type"":""Point"",""coordinates"":[-39.00871413043478,-12.277608913649026]}"
00000000000000000330,"{""type"":""Point"",""coordinates"":[-39.008438043478264,-12.297022841225628]}"
00000000000000000331,"{""type"":""Point"",""coordinates"":[-39.008438043478264,-12.280574930362118]}"
00000000000000000332,"{""type"":""Point"",""coordinates"":[-39.00816195652174,-12.300258495821728]}"
00000000000000000333,"{""type"":""Point"",""coordinates"":[-39.00816195652174,-12.284349860724236]}"
00000000000000000334,"{""type"":""Point"",""coordinates"":[-39.00816195652174,-12.273025069637884]}"
00000000000000000335,"{""type"":""Point"",""coordinates"":[-39.00788586956522,-12.292708635097494]}"
00000000000000000336,"{""type"":""Point"",""coordinates"":[-39.00788586956522,-12.277339275766018]}"
00000000000000000337,"{""type"":""Point"",""coordinates"":[-39.0076097826087,-12.297292479108636]}"
00000000000000000338,"{""type"":""Point"",""coordinates"":[-39.0076097826087,-12.282462395543176]}"
00000000000000000339,"{""type"":""Point"",""coordinates"":[-39.0076097826087,-12.271137604456825]}"
00000000000000000340,"{""type"":""Point"",""coordinates"":[-39.00733369565218,-12.291360445682452]}"
00000000000000000341,"{""type"":""Point"",""coordinates"":[-39.00733369565218,-12.277608913649026]}"
00000000000000000342,"{""type"":""Point"",""coordinates"":[-39.00705760869565,-12.29837103064067]}"
00000000000000000343,"{""type"":""Point"",""coordinates"":[-39.00705760869565,-12.287046239554318]}"
00000000000000000344,"{""type"":""Point"",""coordinates"":[-39.00705760869565,-12.275721448467968]}"
00000000000000000345,"{""type"":""Point"",""coordinates"":[-39.006781521739136,-12.29675320334262]}"
00000000000000000346,"{""type"":""Point"",""coordinates"":[-39.006781521739136,-12.285428412256268]}"
00000000000000000347,"{""type"":""Point"",""coordinates"":[-39.006781521739136,-12.274103621169917]}"
00000000000000000348,"{""type"":""Point"",""coordinates"":[-39.00650543478261,-12.295405013927578]}"
00000000000000000349,"{""type"":""Point"",""coordinates"":[-39.00650543478261,-12.284080222841226]}"
00000000000000000350,"{""type"":""Point"",""coordinates"":[-39.00650543478261,-12.272755431754875]}"
00000000000000000351,"{""type"":""Point"",""coordinates"":[-39.00622934782609,-12.294326462395544]}"
00000000000000000352,"{""type"":""Point"",""coordinates"":[-39.00622934782609,-12.283001671309194]}"
00000000000000000353,"{""type"":""Point"",""coordinates"":[-39.00622934782609,-12.271676880222842]}"
00000000000000000354,"{""type"":""Point"",""coordinates"":[-39.00595326086957,-12.293787186629528]}"
00000000000000000355,"{""type"":""Point"",""coordinates"":[-39.00595326086957,-12.282462395543176]}"
00000000000000000356,"{""type"":""Point"",""coordinates"":[-39.00595326086957,-12.271137604456825]}"
00000000000000000357,"{""type"":""Point"",""coordinates"":[-39.00567717391305,-12.294056824512536]}"
00000000000000000358,"{""type"":""Point"",""coordinates"":[-39.00567717391305,-12.282732033426184]}"
00000000000000000359,"{""type"":""Point"",""coordinates"":[-39.00567717391305,-12.271407242339833]}"
00000000000000000360,"{""type"":""Point"",""coordinates"":[-39.005401086956525,-12.29513537604457]}"
00000000000000000361,"{""type"":""Point"",""coordinates"":[-39.005401086956525,-12.283810584958218]}"
00000000000000000362,"{""type"":""Point"",""coordinates"":[-39.005401086956525,-12.272485793871867]}"
00000000000000000363,"{""type"":""Point"",""coordinates"":[-39.005125,-12.297292479108636]}"
00000000000000000364,"{""type"":""Point"",""coordinates"":[-39.005125,-12.285967688022286]}"
00000000000000000365,"{""type"":""Point"",""coordinates"":[-39.005125,-12.274642896935934]}"
00000000000000000366,"{""type"":""Point"",""coordinates"":[-39.005125,-12.263318105849583]}"
00000000000000000367,"{""type"":""Point"",""coordinates"":[-39.00484891304348,-12.29001225626741]}"
00000000000000000368,"{""type"":""Point"",""coordinates"":[-39.00484891304348,-12.27868746518106]}"
00000000000000000369,"{""type"":""Point"",""coordinates"":[-39.00484891304348,-12.267362674094707]}"
00000000000000000370,"{""type"":""Point"",""coordinates"":[-39.00457282608696,-12.299719220055712]}"
00000000000000000371,"{""type"":""Point"",""coordinates"":[-39.00457282608696,-12.28839442896936]}"
00000000000000000372,"{""type"":""Point"",""coordinates"":[-39.00457282608696,-12.27706963788301]}"
00000000000000000373,"{""type"":""Point"",""coordinates"":[-39.00457282608696,-12.265744846796657]}"
00000000000000000374,"{""type"":""Point"",""coordinates"":[-39.00457282608696,-12.254420055710307]}"
00000000000000000375,"{""type"":""Point"",""coordinates"":[-39.00429673913044,-12.29324791086351]}"
00000000000000000376,"{""type"":""Point"",""coordinates"":[-39.00429673913044,-12.28192311977716]}"
00000000000000000377,"{""type"":""Point"",""coordinates"":[-39.00429673913044,-12.27059832869081]}"
00000000000000000378,"{""type"":""Point"",""coordinates"":[-39.00429673913044,-12.259273537604457]}"
00000000000000000379,"{""type"":""Point"",""coordinates"":[-39.00429673913044,-12.247948746518107]}"
00000000000000000380,"{""type"":""Point"",""coordinates"":[-39.004020652173914,-12.289742618384402]}"
00000000000000000381,"{""type"":""Point"",""coordinates"":[-39.004020652173914,-12.278417827298052]}"
00000000000000000382,"{""type"":""Point"",""coordinates"":[-39.004020652173914,-12.2670930362117]}"
00000000000000000383,"{""type"":""Point"",""coordinates"":[-39.004020652173914,-12.25576824512535]}"
00000000000000000384,"{""type"":""Point"",""coordinates"":[-39.003744565217396,-12.299719220055712]}"
00000000000000000385,"{""type"":""Point"",""coordinates"":[-39.003744565217396,-12.28839442896936]}"
00000000000000000386,"{""type"":""Point"",""coordinates"":[-39.003744565217396,-12.27706963788301]}"
00000000000000000387,"{""type"":""Point"",""coordinates"":[-39.003744565217396,-12.265744846796657]}"
00000000000000000388,"{""type"":""Point"",""coordinates"":[-39.003744565217396,-12.254420055710307]}"
00000000000000000389,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.300258495821728]}"
00000000000000000390,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.288933704735376]}"
00000000000000000391,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.277608913649026]}"
00000000000000000392,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.266284122562675]}"
00000000000000000393,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.254959331476323]}"
00000000000000000394,"{""type"":""Point"",""coordinates"":[-39.00346847826087,-12.243634540389973]}"
00000000000000000395,"{""type"":""Point"",""coordinates"":[-39.00319239130435,-12.290551532033428]}"
00000000000000000396,"{""type"":""Point"",""coordinates"":[-39.00319239130435,-12.279226740947076]}"
00000000000000000397,"{""type"":""Point"",""coordinates"":[-39.00319239130435,-12.267901949860725]}"
00000000000000000398,"{""type"":""Point"",""coordinates"":[-39.00319239130435,-12.256577158774373]}"
00000000000000000399,"{""type"":""Point"",""coordinates"":[-39.00319239130435,-12.245252367688023]}"
00000000000000000400,"{""type"":""Point"",""coordinates"":[-39.00291630434783,-12.293517548746518]}"
00000000000000000401,"{""type"":""Point"",""coordinates"":[-39.00291630434783,-12.282192757660168]}"
00000000000000000402,"{""type"":""Point"",""coordinates"":[-39.00291630434783,-12.270867966573817]}"
00000000000000000403,"{""type"":""Point"",""coordinates"":[-39.00291630434783,-12.259543175487465]}"
00000000000000000404,"{""type"":""Point"",""coordinates"":[-39.00291630434783,-12.248218384401115]}"
00000000000000000405,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.297562116991644]}"
00000000000000000406,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.286237325905294]}"
00000000000000000407,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.274912534818942]}"
00000000000000000408,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.263587743732591]}"
00000000000000000409,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.252262952646241]}"
00000000000000000410,"{""type"":""Point"",""coordinates"":[-39.00264021739131,-12.240938161559889]}"
00000000000000000411,"{""type"":""Point"",""coordinates"":[-39.002364130434785,-12.291090807799444]}"
00000000000000000412,"{""type"":""Point"",""coordinates"":[-39.002364130434785,-12.279766016713094]}"
00000000000000000413,"{""type"":""Point"",""coordinates"":[-39.002364130434785,-12.268441225626741]}"
00000000000000000414,"{""type"":""Point"",""coordinates"":[-39.002364130434785,-12.257116434540391]}"
00000000000000000415,"{""type"":""Point"",""coordinates"":[-39.002364130434785,-12.245791643454039]}"
00000000000000000416,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.297022841225628]}"
00000000000000000417,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.285698050139276]}"
00000000000000000418,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.274373259052926]}"
00000000000000000419,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.263048467966575]}"
00000000000000000420,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.251723676880223]}"
00000000000000000421,"{""type"":""Point"",""coordinates"":[-39.00208804347827,-12.240398885793873]}"
00000000000000000422,"{""type"":""Point"",""coordinates"":[-39.00181195652174,-12.292169359331478]}"
00000000000000000423,"{""type"":""Point"",""coordinates"":[-39.00181195652174,-12.280844568245126]}"
00000000000000000424,"{""type"":""Point"",""coordinates"":[-39.00181195652174,-12.269519777158775]}"
00000000000000000425,"{""type"":""Point"",""coordinates"":[-39.00181195652174,-12.258194986072423]}"
00000000000000000426,"{""type"":""Point"",""coordinates"":[-39.00181195652174,-12.246870194986073]}"
00000000000000000427,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.299449582172702]}"
00000000000000000428,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.288124791086352]}"
00000000000000000429,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.276800000000001]}"
00000000000000000430,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.26547520891365]}"
00000000000000000431,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.254150417827299]}"
00000000000000000432,"{""type"":""Point"",""coordinates"":[-39.00153586956522,-12.242825626740947]}"
00000000000000000433,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.295944289693594]}"
00000000000000000434,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.284619498607244]}"
00000000000000000435,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.273294707520892]}"
00000000000000000436,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.261969916434541]}"
00000000000000000437,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.250645125348191]}"
00000000000000000438,"{""type"":""Point"",""coordinates"":[-39.0012597826087,-12.239320334261839]}"
00000000000000000439,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.29324791086351]}"
00000000000000000440,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.28192311977716]}"
00000000000000000441,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.27059832869081]}"
00000000000000000442,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.259273537604457]}"
00000000000000000443,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.247948746518107]}"
00000000000000000444,"{""type"":""Point"",""coordinates"":[-39.000983695652174,-12.236623955431755]}"
00000000000000000445,"{""type"":""Point"",""coordinates"":[-39.000707608695656,-12.291090807799444]}"
00000000000000000446,"{""type"":""Point"",""coordinates"":[-39.000707608695656,-12.279766016713094]}"
